"link","location","floorTower","netSqft","pricePerSqft","priceHKDMillions","bedrooms","bathrooms","agent","tags"
"https://www.28hse.com/en/buy/apartment/property-4006329","Tai Wai Hill Paramount","High Floor,BLOCK 1,BUILDING","1131","14147","16","3","3","Midland Reality","3 Bedrooms , 3 Bathrooms South east Apartment Henderson"
"https://www.28hse.com/en/buy/apartment/property-4006218","The Lohas Le Prestige","Unit LD,High Floor,TOWER 5","972","11317","11","4","3","Midland Realty","4 Bedrooms , 3 Bathrooms Apartment CK Asset Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4006204","Kowloon City Billionnaire Royale","1","1050","13295","13.96","3","2","Century 21 Kai Fung Properties Agency","3 Bedrooms , 2 Bathrooms South west Apartment Chinachem"
"https://www.28hse.com/en/buy/apartment/property-4005692","Fanling Dawning Views","High Floor,BLOCK 10","940","10553","9.92","3",,"Midland Realty","3 Bedrooms North east Apartment Henderson"
"https://www.28hse.com/en/buy/apartment/property-4005449","Fanling Dawning Views","Unit A,High Floor,BLOCK 10","940","11170","10.5","4","3","Flora Plaza","4 Bedrooms , 3 Bathrooms Apartment Henderson Luxury"
"https://www.28hse.com/en/buy/apartment/property-3939472","Hung Hom Hunghom Bay Centre","Middle Floor","956","12866","12.3","3",,"Sunrise Property Hk Agency Ltd","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4005027","Tai Po The Paramount","Unit B,Mid Floor,Block 9","916","11463","10.5","3",,"Midland Realty International Limited","3 Bedrooms Apartment CK Asset Elegant Swimming Pool View Garden view Mountain view Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3956442","Sai Kung Villa Royale","Whole Block,House","1232","10942","13.48","3","4","Ocean Realty","3 Bedrooms , 4 Bathrooms Apartment Western Style Bldg Good view Elegant Outdoor Car Park Garden Roof top Ensuite"
"https://www.28hse.com/en/buy/apartment/property-4004089","Yuen Long Fairview Park","Whole Block,ZONE A","915","12022","11","3",,"Midland Realty","3 Bedrooms North east Apartment Elegant River view"
"https://www.28hse.com/en/buy/apartment/property-3960571","North Point City Garden","Mid Floor,BLOCK 11","1062","13653","14.5","4","3","Shun Tak Property Agency Company Limited","4 Bedrooms , 3 Bathrooms Apartment CK Asset Elegant Maid bedroom Clubhouse MTR nearby Ensuite Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4003671","Tai Po Forest Hill","Whole Block,House 23","1586","8701","13.8","3",,"Centaline Property","3 Bedrooms Apartment Elegant Roof top Duplex Apartment"
"https://www.28hse.com/en/buy/apartment/property-3900513","Kwun Tong Nam Hong Building","High Floor,BLOCK 2","970","9670","9.38","4","2","Tang Tat Hong Property Agency","4 Bedrooms , 2 Bathrooms South west Apartment Western Style Bldg Mountain view Garden view Good view Sea view Simple Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4002849","Causeway Bay Bay View Mansion","High Floor,Block B","900","9778","8.8","3","1","Hoi Fu Property","3 Bedrooms , 1 Bathroom Western Style Bldg Stand-alone Building Building view Simple"
"https://www.28hse.com/en/buy/apartment/property-3014606","Yuen Long Village","1","1400","5857","8.2","4","3","Hang Shun Real Estate Strategy Limited","4 Bedrooms , 3 Bathrooms Village House Elegant Garden view Good view Ensuite Balcony Garden"
"https://www.28hse.com/en/buy/apartment/property-2719358","Yuen Long Village","1","2100","6571","13.8","5+","3","Hang Shun Real Estate Strategy Limited","5+ Bedrooms , 3 Bathrooms Village House Elegant Garden view Good view Roof top Ensuite Garden Balcony Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4002509","Tuen Mun Castle Peak Road Dragon Inn Court","Unit B,Mid Floor,BLOCK 2","970","6711","6.51","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms Apartment Carpark"
"https://www.28hse.com/en/buy/apartment/property-4002463","Tai Po The Paramount","Unit A,High Floor,Block 10","928","11853","11","3",,"Ricacorp Properties","3 Bedrooms Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-4002178","The Lohas Le Prestige","Unit RD,Low Floor,TOWER 1","977","10747","10.5","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms North east Apartment CK Asset Mountain view Good view Simple Balcony Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-4002166","Kowloon Tong Avon Court","Unit D,Mid Floor,Avon Court","926","15119","14","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms East Apartment Indoor Car Park Garden view Good view"
"https://www.28hse.com/en/buy/apartment/property-4002145","Tuen Mun Castle Peak Road Avignon","High Floor,TOWER 5,大廈","1390","11511","16","4","3","South Properties","4 Bedrooms , 3 Bathrooms North east Apartment SHKP Mountain view Good view Luxury Indoor Car Park Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4002142","Shatin Pictorial Garden","Unit C,Mid Floor,ELEGANT COURT--BLOCK C","1119","12958","14.5","4","3","Centaline Property Agency Limited","4 Bedrooms , 3 Bathrooms North west Apartment Chinachem River view Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4002068","Pak Shek Kok Providence Peak","Mid Floor,TOWER 6,BUILDING","1010","13366","13.5","3","3","Midland Realty International Limited","3 Bedrooms , 3 Bathrooms North east Apartment Sino Garden view Good view Building view Swimming Pool View"
"https://www.28hse.com/en/buy/apartment/property-4001749","Kowloon Tong Ava Court","Unit D,High Floor,Ava Court","930","11828","11","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms North east Apartment City view"
"https://www.28hse.com/en/buy/apartment/property-4001739","Clear Water Bay Mount Pavilia","Unit E,Mid Floor,Tower 7","968","14669","14.2","1","2","Midland Realty International Limited","1 Bedroom , 2 Bathrooms Apartment New World Luxury"
"https://www.28hse.com/en/buy/apartment/property-4001683","Yuen Long Palm Springs","Whole Block,Phase 1C (Westwood) Michelia","1377","10022","13.8","3","2","Midland Property","3 Bedrooms , 2 Bathrooms South Apartment House Mountain view Garden view Indoor Car Park Garden Balcony Roof top"
"https://www.28hse.com/en/buy/apartment/property-4001403","Ho Man Tin Imperial Court","Mid Floor,Imperial Court","1037","6924","7.18",,"1","Fu Wing Property Agency","Studio , 1 Bathroom Western Style Bldg Elegant Balcony Good school zone Maid bedroom MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-4001040","Ho Man Tin Nos.1-3 Perth Street","3","1270","11244","14.28","2","3","United Properties Limited","2 Bedrooms , 3 Bathrooms South Western Style Bldg Stand-alone Building Good view City view Elegant Balcony Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-4000406","Tai Po Savanna Garden","Mid Floor,BLOCK 49,BUILDING","962","9231","8.88","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms Apartment Balcony Maid bedroom Clubhouse Ensuite Elegant Good view Indoor Car Park VR"
"https://www.28hse.com/en/buy/apartment/property-4000261","Yuen Long Palm Springs","Whole Block,Phase 1C (Westwood) Cherry","1371","10212","14","3",,"Midland Realty","3 Bedrooms South Apartment Mountain view"
"https://www.28hse.com/en/buy/apartment/property-4000256","Kowloon Tong Ava Court","Unit F,High Floor,Ava Court","976","13268","12.95","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms North east Apartment Good view Building view Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3082199","Tai Po Village","House","1400","7343","10.28",,,"Village House Property Agency Limited","Apartment Village House House Mountain view Garden view Building view Elegant Indoor Car Park Garden Balcony"
"https://www.28hse.com/en/buy/apartment/property-3699362","Tai Po Village","House","2100","6095","12.8",,,"Village House Property Agency Limited","Apartment Village House House Mountain view Garden view Good view City view Outdoor Car Park Garden Roof top"
"https://www.28hse.com/en/buy/apartment/property-4000220","Tai Po Forest Hill","Whole Block,House 35","1379","10515","14.5","3","4","Ricacorp Properties","3 Bedrooms , 4 Bathrooms North Apartment Duplex Apartment Elegant"
"https://www.28hse.com/en/buy/apartment/property-3999508","Yuen Long Fairview Park","Whole Block,ZONE M","915","10929","10","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3999439","Yuen Long Scenic Heights","Whole Block,House","1666","8283","13.8","4",,"Centaline Property Agency Limited","4 Bedrooms Apartment Elegant"
"https://www.28hse.com/en/buy/apartment/property-3999425","Yuen Long Fairview Park","Whole Block,ZONE C","1035","13043","13.5","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment Elegant Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3998828","Tai Po Forest Hill","Whole Block,House 35","1379","10515","14.5","3",,"Ricacorp Properties","3 Bedrooms Apartment Roof top Elegant Indoor Car Park Mountain view"
"https://www.28hse.com/en/buy/apartment/property-3998647","Tai Po Forest Hill","Whole Block,House 35","1379","10515","14.5","3","2","Century 21 Property Agency (pak Shek Kok) Limited","3 Bedrooms , 2 Bathrooms North west Apartment Indoor Car Park Mountain view Clubhouse Roof top Duplex Apartment Balcony Luxury"
"https://www.28hse.com/en/buy/apartment/property-3998633","Pak Shek Kok Providence Bay","High Floor,TOWER 7,大廈","1099","12557","13.8","3",,"Ricacorp Properties","3 Bedrooms Apartment Sino Swimming Pool View Garden view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3997774","Tuen Mun Castle Peak Road Royal Cove","Unit D,Mid Floor,Royal Cove,Building","1329","10519","13.98","3","3","Centaline Property","3 Bedrooms , 3 Bathrooms South west Apartment Wah Yip Elegant VR"
"https://www.28hse.com/en/buy/apartment/property-3997134","Tai Po Village","House","2100","5952","12.5","5+","5+","Oriental Property Agency","5+ Bedrooms , 5+ Bathrooms House Village House Elegant Mountain view Good view Outdoor Car Park Duplex Apartment Garden Ensuite"
"https://www.28hse.com/en/buy/apartment/property-3996592","Pak Shek Kok Centra Horizon","Low Floor,TOWER 9","1019","13248","13.5","3",,"Midland Realty","3 Bedrooms Apartment Elegant"
"https://www.28hse.com/en/buy/apartment/property-3996388","Whampoa Whampoa Garden","High Floor","962","16112","15.5","4",,"Sunrise Property Hk Agency Ltd","4 Bedrooms Apartment Hutchison Whampoa"
"https://www.28hse.com/en/buy/apartment/property-3955156","Causeway Bay Towning Mansion","Mid Floor,Twoning Mansion","1112","13040","14.5","4","2","Blossom Ltd","4 Bedrooms , 2 Bathrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-3625161","Tai Po Village","House","1400","5929","8.3","4",,"Village House Property Agency Limited","4 Bedrooms Village House House Stand-alone Building Luxury Garden Balcony Ensuite Maid bedroom Duplex Apartment"
"https://www.28hse.com/en/buy/apartment/property-3994919","Tai Po Richwood Park","High Floor,BLOCK 4,BUILDING","1040","8635","8.98","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms North east Apartment Garden view"
"https://www.28hse.com/en/buy/apartment/property-3994457","Tai Wai Parc Royale","High Floor,TOWER 5","942","13790","12.99","3","2","Festival Home Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment Wheelock Good view Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3994375","Tai Po The Paramount","High Floor,Block 10","928","11853","11","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms Apartment CK Asset Indoor Car Park Roof top Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3994262","Tai Po Forest Hill","Unit PH-35B,Whole Block,House 35","1379","10515","14.5","3",,"Ricacorp Properties","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-3993887","Shatin Pictorial Garden","Unit C,Mid Floor,ELEGANT COURT--BLOCK C","1119","12958","14.5","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment Chinachem Luxury Indoor Car Park Ensuite Good school zone Balcony Clubhouse Good view"
"https://www.28hse.com/en/buy/apartment/property-3993708","Ho Man Tin Oriental Gardens","Low Floor,BLOCK D","1058","11815","12.5","3","2","United Properties","3 Bedrooms , 2 Bathrooms Apartment Simple Outdoor Car Park Ensuite Maid bedroom Shopping Mall nearby Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3993645","Kowloon Tong Klt","/","1089","13113","14.28","3","2","Kar Fook Property Agencys Co.","3 Bedrooms , 2 Bathrooms Apartment Western Style Bldg Stand-alone Building Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3850651","Sheung Shui Village","House","2100","6848","14.38","5+","4","Wai Tak Property Agency Limited","5+ Bedrooms , 4 Bathrooms East House Village House Elegant Garden Balcony Duplex Apartment Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3993570","Tai Po Villa Castell","BLOCK 40,Villa Castell","915","11781","10.78","2","2","Midland Realty","2 Bedrooms , 2 Bathrooms South east Apartment Luxury Roof top"
"https://www.28hse.com/en/buy/apartment/property-3993564","Shatin Greenfield Court","Unit A,High Floor,TOWER 2","1143","11969","13.68","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms North east Apartment Garden view Sea view Terrace Roof top Elegant"
"https://www.28hse.com/en/buy/apartment/property-3992964","Tung Chung Caribbean Coast","Unit H,Mid Floor,TOWER 3,Phase 1 Monterey Cove","956","9121","8.72","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms North west Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-3992879","Pak Shek Kok Providence Bay","Low Floor,TOWER 16,大廈","1111","11341","12.6","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms Apartment Sino Elegant Good view Clubhouse Maid bedroom Ensuite Balcony"
"https://www.28hse.com/en/buy/apartment/property-3992646","Mei Foo Mei Foo Sun Chuen","Mid Floor,NO.32 BROADWAY,PHASE 2","941","13603","12.8","4","2","Daily Fine Property Consultants Ltd","4 Bedrooms , 2 Bathrooms East Apartment New World"
"https://www.28hse.com/en/buy/apartment/property-3992505","Ma On Shan Symphony Bay","Unit B,Mid Floor,BLOCK 17,VILLA RHAPSODY","1128","14007","15.8","3",,"Centaline Property","3 Bedrooms North east Apartment SHKP Good view Sea view Simple Indoor Car Park Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3952828","Yuen Long The Prestige","House","2100","6133","12.88",,,"Full Lake Properties Development Limited","Village House House Mountain view Garden view Good view River view Elegant Garden Balcony Roof top"
"https://www.28hse.com/en/buy/apartment/property-3992154","Tai Wai Parc Royale","High Floor,TOWER 10","942","13588","12.8","3","3","Shing Sai Property Agency Ltd. (tai Wai Branch)","3 Bedrooms , 3 Bathrooms Apartment Wheelock Good view City view Elegant Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3992058","Shatin Village","House","2100","6429","13.5","5+",,"Village House Property Agency Limited","5+ Bedrooms Apartment Village House House Mountain view Sea view Outdoor Car Park Garden Balcony Roof top"
"https://www.28hse.com/en/buy/apartment/property-3991271","Ma On Shan Symphony Bay","Unit C,High Floor,BLOCK 3,VILLA CONCERTO","1031","12609","13","3",,"Centaline Property","3 Bedrooms North Apartment SHKP Sea view Good view"
"https://www.28hse.com/en/buy/apartment/property-3990997","Ma On Shan Sunshine City","Unit A,High Floor,BLOCK 1,Phase 5","932","15966","14.88","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms North west Apartment Henderson"
"https://www.28hse.com/en/buy/apartment/property-3990858","Tai Wo Parc Versailles","Unit B,Low Floor,BLOCK 33,PARC VERSAILLES II","989","11122","11","3",,"Ricacorp Properties","3 Bedrooms Apartment Hang Lung"
"https://www.28hse.com/en/buy/apartment/property-3857305","Kwun Tong Yuet Wah Mansion","High Floor,Yuet Wah Mansion","970","8144","7.9","4",,"Kam Tim Property Agency","4 Bedrooms Western Style Bldg Stand-alone Building Good view Balcony MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3989648","Yuen Long Fairview Park","Whole Block,ZONE M","915","10383","9.5","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms House Elegant Mountain view"
"https://www.28hse.com/en/buy/apartment/property-3989036","Tai Po Mont Vert","Low Floor,TOWER 5,PHASE I","932","9657","9","4",,"Centaline Property Agency Limited","4 Bedrooms South east Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-3988582","Tai Po The Beverly Hills","Whole Block,PHASE 1","1597","9894","15.8","4","4","Centaline Property Agency Limited","4 Bedrooms , 4 Bathrooms Apartment Luxury"
"https://www.28hse.com/en/buy/apartment/property-3988225","Ho Man Tin Princess Terrace","Mid Floor,Princess Terrace","1259","11914","15","3","2","Pan Win Property","3 Bedrooms , 2 Bathrooms Apartment City view Indoor Car Park Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3987682","Tseung Kwan O Oscar By The Sea","Unit A,Low Floor,BLOCK 3","1027","12463","12.8","4","3","Ricacorp Properties","4 Bedrooms , 3 Bathrooms Apartment SHKP Clubhouse"
